"id","street_name","limits","northbound_count","southbound_count","eastbound_count","westbound_count","total_count","file_no","date_count"
"ARMSTRONGST123010","ARMSTRONG ST","BALTIC ST - BEAGLE ST","2855","2020.0","","","4875.0","1230-10","2010-12-07 00:00:00"
"ARMSTRONGST119913","ARMSTRONG ST","BALTIC ST - BEAGLE ST","1014","812.0","","","1826.0","1199-13","2014-03-25 00:00:00"
"ARMSTRONGST048106","ARMSTRONG ST","MESA COLLEGE DR - ARMSTRONG PL","2360","2400.0","","","4760.0","0481-06","2006-11-14 00:00:00"
"ARMSTRONGST072009","ARMSTRONG ST","MESA COLLEGE DR - ARMSTRONG PL","2090","1840.0","","","3930.0","0720-09","2009-10-10 00:00:00"
"ARMSTRONGST051316","ARMSTRONG ST","MESA COLLEGE DR - ARMSTRONG PL","1848","1720.0","","","3568.0","0513-16","2016-11-29 00:00:00"
"ARRIBAST054606","ARRIBA ST","CAMINITO DIA  - CAMINO AGUILA ","","","3140.0","3000.0","6140.0","0546-06","2006-11-30 00:00:00"
"ARRIBAST079109","ARRIBA ST","CAMINITO DIA  - CAMINO AGUILA ","","","2595.0","2345.0","4940.0","0791-09","2009-11-17 00:00:00"
"ARRIBAST057916","ARRIBA ST","CAMINITO DIA  - CAMINO AGUILA ","","","2761.0","2580.0","5341.0","0579-16","2016-11-17 00:00:00"
"ARRIBAST017814","ARRIBA ST","PALMILLA DR - REGENTS DR","","","3064.0","3191.0","6255.0","0178-14","2014-04-15 00:00:00"
"ARRIBAST054506","ARRIBA ST","PALMILLA DR - REGENTS RD","","","2700.0","3500.0","6200.0","0545-06","2006-11-30 00:00:00"
"ARRIBAST024711","ARRIBA ST","PALMILLA DR - REGENTS RD","","","2435.0","2755.0","5190.0","0247-11","2011-06-15 00:00:00"
"ARRIBAST057816","ARRIBA ST","PALMILLA DR - REGENTS RD","","","2929.0","3872.0","6801.0","0578-16","2016-11-17 00:00:00"
"ARRUZAST054706","ARRUZA ST","PIEDRA ST - PICADOR BL","","","1980.0","1550.0","3530.0","0547-06","2006-12-06 00:00:00"
"ARRUZAST080309","ARRUZA ST","PIEDRA ST - PICADOR BL","","","1490.0","1615.0","3105.0","0803-09","2009-12-17 00:00:00"
"ARRUZASTC88312","ARRUZA ST","PIEDRA ST - PICADOR BL","","","1579.0","1648.0","3227.0","C883-12","2012-11-01 00:00:00"
"ARTESIANRD041708","ARTESIAN RD","ARTESIAN (FG) TL - CAMINO SUR ","","","190.0","180.0","370.0","0417-08","2008-09-18 00:00:00"
"ARTESIANRD092711","ARTESIAN RD","ARTESIAN (FG) TL - CAMINO SUR ","","","330.0","340.0","670.0","0927-11","2011-09-13 00:00:00"
"ARTESIANRD017914","ARTESIAN RD","ARTESIAN (FG) TL - CAMINO SUR ","","","495.0","500.0","995.0","0179-14","2014-04-15 00:00:00"
"ARVERNEST037519","ARVERNE  ST","BATISTA  ST - MT AGUILAR  DR","1104","1199.0","","","2303.0","0375-19","2019-10-16 00:00:00"
"ASHST019107","ASH ST","01 AV - 02 AV","","","","16240.0","16240.0","0191-07","2007-03-13 00:00:00"
"ASHST016010","ASH ST","01 AV - 02 AV","","","","16240.0","16240.0","0160-10","2010-03-25 00:00:00"
"ASHST022113","ASH ST","01 AV - 02 AV","","","","15489.0","15489.0","0221-13","2013-04-03 00:00:00"
"ASHST123510","ASH ST","04 AV - 05 AV","","","","12390.0","12390.0","1235-10","2010-12-15 00:00:00"
"ASHST102715","ASH ST","04 AV - 05 AV","","","","10517.0","10517.0","1027-15","2015-10-27 00:00:00"
"ASHST011619","ASH ST","04 AV - 05 AV","","","","10931.0","10931.0","0116-19","2019-06-06 00:00:00"
"ASHST019207","ASH ST","05 AV - 06 AV","","","","12020.0","12020.0","0192-07","2007-03-13 00:00:00"
"ASHST016110","ASH ST","05 AV - 06 AV","","","","10035.0","10035.0","0161-10","2010-03-18 00:00:00"
"ASHST022013","ASH ST","05 AV - 06 AV","","","","11777.0","11777.0","0220-13","2013-03-19 00:00:00"
"ASHST091710","ASH ST","06 AV - 07 AV","","","","9950.0","9950.0","0917-10","2010-09-29 00:00:00"
"ASHST095413","ASH ST","06 AV - 07 AV","","","","10125.0","10125.0","0954-13","2013-12-03 00:00:00"
"ASHST091610","ASH ST","07 AV - 08 AV","","","","9595.0","9595.0","0916-10","2010-09-29 00:00:00"
"ASHST095513","ASH ST","07 AV - 08 AV","","","","9196.0","9196.0","0955-13","2013-12-03 00:00:00"
"ASHST019506","ASH ST","08 AV - 09 AV","","","","10860.0","10860.0","0195-06","2006-03-23 00:00:00"
"ASHST018009","ASH ST","08 AV - 09 AV","","","","8925.0","8925.0","0180-09","2009-03-31 00:00:00"
"ASHST020112","ASH ST","08 AV - 09 AV","","","","9274.0","9274.0","0201-12","2012-03-08 00:00:00"
"ASHST023015","ASH ST","08 AV - 09 AV","","","","11779.0","11779.0","0230-15","2015-04-30 00:00:00"
"ASHST005616","ASH ST","08 AV - 09 AV","","","","10399.0","10399.0","0056-16","2016-03-01 00:00:00"
"ASHST010320","ASH ST","08 AV - 09 AV","","","","11808.0","11808.0","0103-20","2020-03-12 00:00:00"
"ASHST123610","ASH ST","09 AV - 10 AV","","","","13105.0","13105.0","1236-10","2010-12-16 00:00:00"
"ASHST008521","ASH ST","1 AV - 2 AV","","","","7522.0","7522.0","0085-21","2021-03-10 00:00:00"
"ASHST008621","ASH ST","5 AV - 6 AV","","","","9021.0","9021.0","0086-21","2021-03-10 00:00:00"
"ASHST017905","ASH ST","COLUMBIA ST - STATE ST","","","","11660.0","11660.0","0179-05","2005-03-29 00:00:00"
"ASHST123310","ASH ST","COLUMBIA ST - STATE ST","","","","10560.0","10560.0","1233-10","2010-12-16 00:00:00"
"ASHST006318","ASH ST","COLUMBIA ST - STATE ST","","","","11265.0","11265.0","0063-18","2018-03-13 00:00:00"
"ASHST009310","ASH ST","FRONT ST - 01 AV","","","","19720.0","19720.0","0093-10","2010-02-23 00:00:00"
"ASHST123410","ASH ST","FRONT ST - 01 AV","","","","17985.0","17985.0","1234-10","2010-12-16 00:00:00"
"ASHST008413","ASH ST","FRONT ST - 01 AV","","","","13883.0","13883.0","0084-13","2013-02-21 00:00:00"
"ASHST020206","ASH ST","INDIA ST - COLUMBIA ST","","","","8700.0","8700.0","0202-06","2006-04-19 00:00:00"
"ASHST027909","ASH ST","INDIA ST - COLUMBIA ST","","","","11055.0","11055.0","0279-09","2009-04-22 00:00:00"
"ASHST031112","ASH ST","INDIA ST - COLUMBIA ST","","","","10875.0","10875.0","0311-12","2012-04-24 00:00:00"
"ASHST038615","ASH ST","INDIA ST - COLUMBIA ST","","","","10186.0","10186.0","0386-15","2015-07-15 00:00:00"
"ASHST038615","ASH ST","INDIA ST - COLUMBIA ST","","","","10186.0","10186.0","0386-15","2015-07-15 00:00:00"
"ASHST008616","ASH ST","INDIA ST - COLUMBIA ST","","","","11211.0","11211.0","0086-16","2016-04-05 00:00:00"
"ASHST123210","ASH ST","KETTNER BL - INDIA ST","","","","9375.0","9375.0","1232-10","2010-12-16 00:00:00"
"ASHST035705","ASH ST","N HARBOR DR - PACIFIC HY","","","2990.0","3200.0","6190.0","0357-05","2005-06-22 00:00:00"
"ASHST123110","ASH ST","N HARBOR DR - PACIFIC HY","","","2945.0","3160.0","6105.0","1231-10","2011-01-12 00:00:00"
"ASHST018014","ASH ST","N HARBOR DR - PACIFIC HY","","","3235.0","3238.0","6473.0","0180-14","2014-04-15 00:00:00"
"ASHST019106","ASH ST","PACIFIC HY - KETTNER BL","","","3770.0","6460.0","10230.0","0191-06","2006-03-23 00:00:00"
"ASHST017709","ASH ST","PACIFIC HY - KETTNER BL","","","2520.0","5040.0","7560.0","0177-09","2009-04-01 00:00:00"
"ASHST020212","ASH ST","PACIFIC HY - KETTNER BL","","","3070.0","5670.0","8740.0","0202-12","2012-03-07 00:00:00"
"ASHST021115","ASH ST","PACIFIC HY - KETTNER BL","","","3469.0","7210.0","10679.0","0211-15","2015-04-30 00:00:00"
"ASHST005316","ASH ST","PACIFIC HY - KETTNER BL","","","3131.0","6949.0","10080.0","0053-16","2016-03-30 00:00:00"
"ASHST010020","ASH ST","PACIFIC HY - KETTNER BL","","","5903.0","6027.0","11930.0","0100-20","2020-03-12 00:00:00"
"ASHFORDST034219","ASHFORD  ST","BALTIC  ST - BEAGLE  ST","3107","3016.0","","","6123.0","0342-19","2019-10-15 00:00:00"
"ASHFORDST036406","ASHFORD ST","ANTIEM ST - BELDEN ST","2900","3080.0","","","5980.0","0364-06","2006-09-26 00:00:00"
"ASHFORDST050008","ASHFORD ST","ANTIEM ST - BELDEN ST","3010","2870.0","","","5880.0","0500-08","2008-10-09 00:00:00"
"ASHFORDST061209","ASHFORD ST","ANTIEM ST - BELDEN ST","3515","3255.0","","","6770.0","0612-09","2009-09-09 00:00:00"
"ASHFORDST062412","ASHFORD ST","ANTIEM ST - BELDEN ST","2508","2687.0","","","5195.0","0624-12","2012-07-12 00:00:00"
"ASHFORDST040016","ASHFORD ST","ANTIEM ST - BELDEN ST","3500","3023.0","","","6523.0","0400-16","2016-09-29 00:00:00"
"ASHFORDST050506","ASHFORD ST","ASHFORD CT - CULLEN ST","2580","2550.0","","","5130.0","0505-06","2006-11-14 00:00:00"
"ASHFORDSTC73909","ASHFORD ST","ASHFORD CT - CULLEN ST","2965","2730.0","","","5695.0","C739-09","2009-11-10 00:00:00"
"ASHFORDST053216","ASHFORD ST","ASHFORD CT - CULLEN ST","2210","2708.0","","","4918.0","0532-16","2016-11-29 00:00:00"
"ASHFORDST059205","ASHFORD ST","BALTIC ST - BEAGLE ST","2790","2910.0","","","5700.0","0592-05","2005-10-06 00:00:00"
"ASHFORDST067708","ASHFORD ST","BALTIC ST - BEAGLE ST","3130","3245.0","","","6375.0","0677-08","2008-10-30 00:00:00"
"ASHFORDST100511","ASHFORD ST","BALTIC ST - BEAGLE ST","2940","2910.0","","","5850.0","1005-11","2011-10-18 00:00:00"
"ASHFORDST018114","ASHFORD ST","BALTIC ST - BEAGLE ST","2998","2721.0","","","5719.0","0181-14","2014-04-15 00:00:00"
"ASHFORDST086715","ASHFORD ST","BALTIC ST - BEAGLE ST","2760","2709.0","","","5469.0","0867-15","2015-10-22 00:00:00"
"ASHFORDST048407","ASHFORD ST","MARLESTA DR - HATTON ST","3370","3700.0","","","7070.0","0484-07","2008-01-17 00:00:00"
"ASHFORDST009811","ASHFORD ST","MARLESTA DR - HATTON ST","3790","3085.0","","","6875.0","0098-11","2011-02-23 00:00:00"
"ASHFORDST018214","ASHFORD ST","MARLESTA DR - HATTON ST","4149","3934.0","","","8083.0","0182-14","2014-04-15 00:00:00"
"ASHFORDST050606","ASHFORD ST","SALIZAR ST - BATISTA ST","3020","2860.0","","","5880.0","0506-06","2006-11-14 00:00:00"
"ASHFORDST074009","ASHFORD ST","SALIZAR ST - BATISTA ST","3170","2945.0","","","6115.0","0740-09","2009-11-10 00:00:00"
"ASHFORDST053316","ASHFORD ST","SALIZAR ST - BATISTA ST","2917","3556.0","","","6473.0","0533-16","2016-11-29 00:00:00"
"ASHLEYFALLSDR085811","ASHLEY FALLS DR","ASHLEY FALLS CT - DEL MAR HTS RD","1380","1590.0","","","2970.0","0858-11","2011-09-08 00:00:00"
"ASHLEYFALLSDR018314","ASHLEY FALLS DR","ASHLEY FALLS CT - DEL MAR HTS RD","1397","1759.0","","","3156.0","0183-14","2014-04-16 00:00:00"
"ATHEYAV061207","ATHEY AV","CAITHNESS DR - SMYTHE AV","1420","1480.0","","","2900.0","0612-07","2008-01-24 00:00:00"
"ATHEYAVC09911","ATHEY AV","CAITHNESS DR - SMYTHE AV","1610","1690.0","","","3300.0","C099-11","2011-03-03 00:00:00"
"ATHEYAV018414","ATHEY AV","CAITHNESS DR - SMYTHE AV","","","1548.0","1546.0","3094.0","0184-14","2014-04-15 00:00:00"
"ATLADENAAV024717","ATLADENA AV","EL CAJON BL - TROJAN AV","341","430.0","","","771.0","0247-17","2017-05-11 00:00:00"
"AUBURNDALEST050706","AUBURNDALE ST","THORNWOOD ST - TANGLEWOOD RD","1480","1500.0","","","2980.0","0507-06","2006-11-14 00:00:00"
"AUBURNDALEST074109","AUBURNDALE ST","THORNWOOD ST - TANGLEWOOD RD","1150","1315.0","","","2465.0","0741-09","2009-11-17 00:00:00"
"AUBURNDALEST001515","AUBURNDALE ST","THORNWOOD ST - TANGLEWOOD RD","1784","1492.0","","","3276.0","0015-15","2015-02-17 00:00:00"
"AUBURNDALEST053416","AUBURNDALE ST","THORNWOOD ST - TANGLEWOOD RD","1515","1587.0","","","3102.0","0534-16","2016-11-29 00:00:00"
"AUTOCIRCLE010809","AUTO CIRCLE ","CAMINO REINA  - CAMINO RIO N ","12675","11075.0","","","23750.0","0108-09","2009-03-05 00:00:00"
"AUTOCIRCLE010412","AUTO CIRCLE ","CAMINO REINA  - CAMINO RIO N ","13290","11855.0","","","25145.0","0104-12","2012-02-29 00:00:00"
"AUTOCIRCLE017815","AUTO CIRCLE ","CAMINO REINA  - CAMINO RIO N ","12916","14352.0","","","27268.0","0178-15","2015-04-09 00:00:00"
"AUTOCIRCLE017915","AUTO CIRCLE ","CAMINO RIO N  - CAMINO RIO N ","13270","16003.0","","","29273.0","0179-15","2015-04-08 00:00:00"
"AUTOCIRCLE010909","AUTO CIRCLE ","CAMINO RIO N  - CAMINO RIO S ","13355","18095.0","","","31450.0","0109-09","2009-03-05 00:00:00"
"AUTOCIRCLE010512","AUTO CIRCLE ","CAMINO RIO N  - CAMINO RIO S ","12045","15670.0","","","27715.0","0105-12","2012-02-29 00:00:00"
"AUTOCIRCLE062505","AUTO CIRCLE ","SD 008  - CAMINO RIO N ","14950","18200.0","","","33150.0","0625-05","2005-11-09 00:00:00"
"AUTOCIRCLE060208","AUTO CIRCLE ","SD 008  - CAMINO RIO N ","14320","15620.0","","","29940.0","0602-08","2008-10-28 00:00:00"
"AUTOCIRCLE100611","AUTO CIRCLE ","SD 008  - CAMINO RIO N ","14150","15880.0","","","30030.0","1006-11","2011-10-26 00:00:00"
"AUTOCIRCLE018514","AUTO CIRCLE ","SD 008  - CAMINO RIO N ","14940","16357.0","","","31297.0","0185-14","2014-04-15 00:00:00"
"AUTOCIRCLE096515","AUTO CIRCLE ","SD 008  - CAMINO RIO N ","13478","18825.0","","","32303.0","0965-15","2015-11-10 00:00:00"
"AUTOCR051819","AUTO CR","SD 008  - CAM RIO N  ","15299","15887.0","","","31186.0","0518-19","2019-12-10 00:00:00"
"AVATIDR060606","AVATI DR","MORENA BL - HUERFANO AV","","","2760.0","2760.0","5520.0","0606-06","2006-11-28 00:00:00"
"AVATIDR075509","AVATI DR","MORENA BL - HUERFANO AV","","","3505.0","3365.0","6870.0","0755-09","2009-11-19 00:00:00"
"AVATIDR082812","AVATI DR","MORENA BL - HUERFANO AV","","","2655.0","2596.0","5251.0","0828-12","2012-10-04 00:00:00"
"AVATIDR054716","AVATI DR","MORENA BL - HUERFANO AV","","","2401.0","2775.0","5176.0","0547-16","2016-11-16 00:00:00"
"AVENIDADELAPLAYA037619","AVENIDA DE LA PLAYA  ","PASEO OCASO   - LA JOLLA SHORES  DR","","","1412.0","1209.0","2621.0","0376-19","2019-10-15 00:00:00"
"AVENIDADELMEXICO008819","AVENIDA DEL MEXICO ","SATURN BL - ELM AV","","","795.0","482.0","1277.0","0088-19","2019-04-11 00:00:00"
"AVENIDAMAGNIFICA006407","AVENIDA MAGNIFICA ","MESA MADERA DR - NEGLEY DR","2610","2760.0","","","5370.0","0064-07","2007-02-27 00:00:00"
"AVENIDAMAGNIFICA008710","AVENIDA MAGNIFICA ","MESA MADERA DR - NEGLEY DR","2615","2940.0","","","5555.0","0087-10","2010-02-23 00:00:00"
"AVENIDAMAGNIFICA008513","AVENIDA MAGNIFICA ","MESA MADERA DR - NEGLEY DR","2454","2725.0","","","5179.0","0085-13","2013-02-14 00:00:00"
"AVENIDAMAGNIFICA005417","AVENIDA MAGNIFICA ","MESA MADERA DR - NEGLEY DR","2190","2525.0","","","4715.0","0054-17","2017-02-08 00:00:00"
"AVENIDAMAGNIFICA123910","AVENIDA MAGNIFICA ","POMERADO RD - MESA MADERA DR","2735","2845.0","","","5580.0","1239-10","2010-12-09 00:00:00"
"AVENIDAMAGNIFICA123810","AVENIDA MAGNIFICA ","SCRIPPS TL - LAKE GROVE CT","","","455.0","575.0","1030.0","1238-10","2010-12-09 00:00:00"
"AVENIDAMAGNIFICA105815","AVENIDA MAGNIFICA ","SEMILLON BL - SCRIPPS TRAIL ","369","381.0","","","750.0","1058-15","2015-11-24 00:00:00"
"AVENIDAMAGNIFICA037719","AVENIDA MAGNIFICA  ","SCRIPPS  TL - LAKE GROVE   CT","","","567.0","628.0","1195.0","0377-19","2019-10-16 00:00:00"
"AVENIDAPLAYA120413","AVENIDA PLAYA ","PASEO OCASO  - LA JOLLA SHORES DR","","","2578.0","2042.0","4620.0","1204-13","2014-03-26 00:00:00"
"AVENIDAPLAYA123710","AVENIDA PLAYA  ","PASEO OCASO  - LA JOLLA SHORES DR","0","0.0","","","0.0","1237-10","2010-12-08 00:00:00"
"AVENIDAPLAYA024811","AVENIDA PLAYA  ","PASEO OCASO  - LA JOLLA SHORES DR","","","2295.0","2350.0","4645.0","0248-11","2011-06-15 00:00:00"
"AVENIDARIO050407","AVENIDA RIO ","CAMINO REINA  - END ","4320","4370.0","","","8690.0","0504-07","2008-01-17 00:00:00"
"AVENIDARIO059708","AVENIDA RIO ","CAMINO REINA  - END ","4690","4975.0","","","9665.0","0597-08","2008-10-28 00:00:00"
"AVENIDARIO010011","AVENIDA RIO ","CAMINO REINA  - END ","3940","3385.0","","","7325.0","0100-11","2011-02-23 00:00:00"
"AVENIDARIO100711","AVENIDA RIO ","CAMINO REINA  - END ","4395","3455.0","","","7850.0","1007-11","2011-10-27 00:00:00"
"AVENIDAVENUSTO016205","AVENIDA VENUSTO ","CALLE VIVIENDA  - BERNARDO HTS PY","2160","2490.0","","","4650.0","0162-05","2005-03-15 00:00:00"
"AVENIDAVENUSTO005208","AVENIDA VENUSTO ","CALLE VIVIENDA  - BERNARDO HTS PY","2270","2340.0","","","4610.0","0052-08","2008-02-27 00:00:00"
"AVENIDAVENUSTO024211","AVENIDA VENUSTO ","CALLE VIVIENDA  - BERNARDO HTS PY","1885","2130.0","","","4015.0","0242-11","2011-03-24 00:00:00"
"AVENIDAVENUSTO018614","AVENIDA VENUSTO ","CALLE VIVIENDA  - BERNARDO HTS PY","2052","2070.0","","","4122.0","0186-14","2014-04-15 00:00:00"
"AVENIDAVENUSTO003818","AVENIDA VENUSTO ","CALLE VIVIENDA  - BERNARDO HTS PY","2114","1999.0","","","4113.0","0038-18","2018-03-27 00:00:00"
"AVENIDAVENUSTO009207","AVENIDA VENUSTO ","PASEO LUCIDO  - ALTA CARMEL CT","","","3890.0","3710.0","7600.0","0092-07","2007-02-08 00:00:00"
"AVENIDAVENUSTO005010","AVENIDA VENUSTO ","PASEO LUCIDO  - ALTA CARMEL CT","","","310.0","440.0","750.0","0050-10","2010-02-11 00:00:00"
"AVENIDAVENUSTO004813","AVENIDA VENUSTO ","PASEO LUCIDO  - ALTA CARMEL CT","","","3410.0","3110.0","6520.0","0048-13","2013-01-29 00:00:00"
"AVENIDAVENUSTO001817","AVENIDA VENUSTO ","PASEO LUCIDO  - ALTA CARMEL CT","","","2118.0","1735.0","3853.0","0018-17","2017-02-15 00:00:00"
"AVENIDAVISTAS038105","AVENIDA VISTAS ","VISTA SANTO TOMAS  - OTAY VY RD","","","2270.0","2220.0","4490.0","0381-05","2005-02-03 00:00:00"
"AVENIDAVISTAS054806","AVENIDA VISTAS ","VISTA SANTO TOMAS  - OTAY VY RD","","","2450.0","2390.0","4840.0","0548-06","2006-12-06 00:00:00"
"AVENIDAVISTAS090409","AVENIDA VISTAS ","VISTA SANTO TOMAS  - OTAY VY RD","","","2365.0","2390.0","4755.0","0904-09","2009-12-17 00:00:00"
"AVENIDAVISTAS088412","AVENIDA VISTAS ","VISTA SANTO TOMAS  - OTAY VY RD","","","2305.0","2281.0","4586.0","0884-12","2012-11-01 00:00:00"
"AVENIDAVISTAS059216","AVENIDA VISTAS ","VISTA SANTO TOMAS  - OTAY VY RD","","","2441.0","2084.0","4525.0","0592-16","2016-12-01 00:00:00"
"AVENIDAVISTAS041117","AVENIDA VISTAS ","VISTA SANTO TOMAS  - OTAY VY RD","","","2552.0","2831.0","5383.0","0411-17","2018-02-08 00:00:00"
"AVENUEOFSCIENCE045711","AVENUE OF SCIENCE ","RANCHO CARMEL DR - INNOVATION DR","2335","2155.0","","","4490.0","0457-11","2011-06-07 00:00:00"
"AVENUEOFSCIENCE30718","AVENUE OF SCIENCE ","RANCHO CARMEL DR - INNOVATION DR","2148","1930.0","","","4078.0","307-18","2018-04-18 00:00:00"
"AVENUEOFSCIENCE037819","AVENUE OF SCIENCE  ","RANCHO CARMEL  DR - INNOVATION  DR","2523","1992.0","","","4515.0","0378-19","2019-10-16 00:00:00"
"AVERNEST074015","AVERNE ST","BATISTA ST - MT AGUILAR DR","1009","1136.0","","","2145.0","0740-15","2015-07-09 00:00:00"
"AVIARYDR003006","AVIARY DR","CAMINITO MEMOSAC  - ATRIUM DR","1310","1820.0","","","3130.0","0030-06","2006-02-14 00:00:00"
"AVIARYDR005709","AVIARY DR","CAMINITO MEMOSAC  - ATRIUM DR","1675","1780.0","","","3455.0","0057-09","2009-02-12 00:00:00"
"AVIARYDR010612","AVIARY DR","CAMINITO MEMOSAC  - ATRIUM DR","1765","1860.0","","","3625.0","0106-12","2012-02-23 00:00:00"
"AVIARYDR015315","AVIARY DR","CAMINITO MEMOSAC  - ATRIUM DR","1539","1786.0","","","3325.0","0153-15","2015-04-09 00:00:00"
"AVIARYDR000516","AVIARY DR","CAMINITO MEMOSAC  - ATRIUM DR","1969","1584.0","","","3553.0","0005-16","2016-02-02 00:00:00"
"AVIARYDR001420","AVIARY DR","CMTO MEMOSAC   - ATRIUM DR","1993","1737.0","","","3730.0","0014-20","2020-02-05 00:00:00"
"AVIARYDR51818","AVIARY DR","SCRIPPS RANCH  BL - RED CEDAR  DR","1422","1163.0","","","2585.0","518-18","2019-01-30 00:00:00"
"AVIARYDR006405","AVIARY DR","SCRIPPS RANCH BL - CANYON LAKE DR","1910","1840.0","","","3750.0","0064-05","2005-02-23 00:00:00"
"AVIARYDR005308","AVIARY DR","SCRIPPS RANCH BL - CANYON LAKE DR","1840","1880.0","","","3720.0","0053-08","2008-02-26 00:00:00"
"AVIARYDR022911","AVIARY DR","SCRIPPS RANCH BL - CANYON LAKE DR","1805","1940.0","","","3745.0","0229-11","2011-03-24 00:00:00"
"AVIARYDR018714","AVIARY DR","SCRIPPS RANCH BL - CANYON LAKE DR","1807","1909.0","","","3716.0","0187-14","2014-04-15 00:00:00"
"AVIARYDR51718","AVIARY DR","WILLOW CREEK  RD - SCRIPPS RANCH  BL","1532","1524.0","","","3056.0","517-18","2019-01-30 00:00:00"
"AVIARYRD043217","AVIARY RD","SCRIPPS RANCH BL - CANYON LAKE DR","2211","2306.0","","","4517.0","0432-17","2018-02-21 00:00:00"
"AZUAGAST038405","AZUAGA ST","RANCHO PENASQUITOS BL - CAMINITO CIERA ","","","1600.0","1600.0","3200.0","0384-05","2005-05-13 00:00:00"
"AZUAGAST004907","AZUAGA ST","RANCHO PENASQUITOS BL - CAMINITO CIERA ","","","1780.0","1780.0","3560.0","0049-07","2007-02-21 00:00:00"
"AZUAGAST006410","AZUAGA ST","RANCHO PENASQUITOS BL - CAMINITO CIERA ","","","1565.0","1550.0","3115.0","0064-10","2010-03-02 00:00:00"
"AZUAGAST008613","AZUAGA ST","RANCHO PENASQUITOS BL - CAMINITO CIERA ","","","1166.0","1185.0","2351.0","0086-13","2013-02-21 00:00:00"
"AZUAGAST003217","AZUAGA ST","RANCHO PENASQUITOS BL - CAMINITO CIERA ","","","1362.0","1460.0","2822.0","0032-17","2017-02-28 00:00:00"
"AZUAGAST033818","AZUAGA ST","RANCHO PENASQUITOS BL - CAMINITO CIERA ","","","1477.0","1375.0","2852.0","0338-18","2018-05-15 00:00:00"
"BST037919","B  ST","19TH  ST - 20TH  ST","","","1045.0","3828.0","4873.0","0379-19","2019-10-15 00:00:00"
"BST008020","B  ST","26 ST - 27 ST","","","2978.0","4134.0","7112.0","0080-20","2020-03-03 00:00:00"
"BST042911","B ST","03 AV - 04 AV","","","0.0","8760.0","8760.0","0429-11","2011-06-16 00:00:00"
"BST018814","B ST","03 AV - 04 AV","","","","7177.0","7177.0","0188-14","2014-04-15 00:00:00"
"BST019706","B ST","04 AV - 05 AV","","","","9220.0","9220.0","0197-06","2006-03-23 00:00:00"
"BST018209","B ST","04 AV - 05 AV","","","","7565.0","7565.0","0182-09","2009-03-31 00:00:00"
"BST020412","B ST","04 AV - 05 AV","","","","7476.0","7476.0","0204-12","2012-03-08 00:00:00"
"BST023115","B ST","04 AV - 05 AV","","","","8519.0","8519.0","0231-15","2015-05-06 00:00:00"
"BST005816","B ST","04 AV - 05 AV","","","","7531.0","7531.0","0058-16","2016-03-01 00:00:00"
"BST010520","B ST","04 AV - 05 AV","","","","9753.0","9753.0","0105-20","2020-03-12 00:00:00"
"BST019806","B ST","05 AV - 06 AV","","","","10680.0","10680.0","0198-06","2006-03-23 00:00:00"
"BST018309","B ST","05 AV - 06 AV","","","","9025.0","9025.0","0183-09","2009-03-31 00:00:00"
"BST020512","B ST","05 AV - 06 AV","","","","8420.0","8420.0","0205-12","2012-03-08 00:00:00"
"BST023215","B ST","05 AV - 06 AV","","","","9832.0","9832.0","0232-15","2015-05-06 00:00:00"
"BST005916","B ST","05 AV - 06 AV","","","","7935.0","7935.0","0059-16","2016-03-01 00:00:00"
"BST010620","B ST","05 AV - 06 AV","","","","8806.0","8806.0","0106-20","2020-03-12 00:00:00"
"BST124010","B ST","09 AV - 10 AV","","","","14275.0","14275.0","1240-10","2010-12-16 00:00:00"
"BST124110","B ST","10 AV - 11 AV","","","","9235.0","9235.0","1241-10","2010-12-16 00:00:00"
"BST018808","B ST","11 AV - PARK AV (12 AV) ","","","","13710.0","13710.0","0188-08","2008-03-27 00:00:00"
"BST036811","B ST","11 AV - PARK AV (12 AV) ","","","","10285.0","10285.0","0368-11","2011-06-16 00:00:00"
"BST018914","B ST","11 AV - PARK AV (12 AV) ","","","","10232.0","10232.0","0189-14","2014-04-15 00:00:00"
"BST071805","B ST","12 AV - 16 ST","","","","11620.0","11620.0","0718-05","2005-03-29 00:00:00"
